Country Name,Series Name,1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Romania,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.70998,..,..,..,..,..,..,..,..,..,97.29759,..,..,..,..,..,..,..,..,98.60429,..,..,..,..,..,..,98.8445,..
Romania,"Automated teller machines (ATMs) (per 100,000 adults)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.32355,24.28854,33.75998,42.27557,53.37922,56.53608,59.24131,64.84243,64.96021,63.84271,65.06808,68.56562,66.68718,66.69,64.48672,..
Romania,"Life expectancy at birth, total (years)",69.69878049,69.74195122,69.4804878,69.15317073,69.09097561,69.36829268,69.53170732,69.72634146,69.65878049,69.70682927,69.49634146,69.22682927,69.38804878,69.53073171,69.74121951,69.78439024,69.78439024,69.56341463,69.5097561,69.45609756,69.10487805,69.00487805,69.80731707,70.51219512,71.16341463,71.16097561,71.0097561,71.3097561,71.59427561,71.87889512,72.16341463,72.56585366,72.56585366,73.3097561,73.45853659,74.4097561,74.41219512,75.06341463,74.9097561,74.91219512,75.2097561,75.3097561,75.35853659,..
Romania,Fixed broadband subscriptions (per 100 people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.027285936,0.072300383,0.902865218,0.483203057,1.760680191,5.133203088,9.281080435,12.08573391,13.6282645,14.65718999,16.14395204,17.50757843,18.82636552,20.04593248,21.39068791,22.47896512,24.30552831,26.05849633,..
Romania,Mobile cellular subscriptions (per 100 people),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003439831,0.01200477,0.039486598,0.074542758,0.887903154,2.862066298,6.078986462,11.28857885,17.48626494,23.38592942,32.41144607,47.34193365,62.35213408,75.30738586,96.98496101,117.47752,121.6203651,118.9925842,115.1611583,112.9157583,113.7945408,114.3944903,116.0341126,115.6782699,113.9718904,116.2456038,..
Romania,"School enrollment, secondary (gross), gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,..,0.97062,0.97219,0.99215,1.00437,0.99785,1.02545,1.02906,1.02133,1.00473,1.01884,1.02305,1.02418,1.02307,1.02462,1.02457,1.02054,1.01901,1.01117,1.00003,0.99641,0.9977,0.99137,0.98723,0.99001,0.9877,0.99571,1.00037,0.9976,1.00371,..,..
Romania,"Hospital beds (per 1,000 people)",..,..,..,..,8.776200294,8.775099754,8.810700417,..,8.895799637,8.940400124,8.94659996,8.950200081,8.942199707,8.93710041,8.919899941,8.922100067,7.862100124,7.869900227,7.69449997,7.639999867,7.559999943,7.380000114,7.309999943,7.309999943,7.7,7.7,7.7,6.7,6.7,6.8,6.7,6.5,6.6,6.6,6.3,6.1,6.2,6.3,..,..,..,..,..,..
Romania,"Physicians (per 1,000 people)",1.332,1.355,1.377,1.413,1.476,1.541,1.635,1.972,1.724,1.762,1.783,1.79,1.805,1.811,1.802,1.816,1.866,1.77,1.7353,1.768,1.81,1.791,1.8388,1.909,1.9531,1.9816,2.096,1.905,2.2314,2.2126,2.2104,2.2915,2.4133,2.4414,2.4804,2.5153,2.5887,2.624,..,..,2.2565,2.9807,..,..
Romania,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54,49,47,43,39,35,32,30,28,28,27,24,23,21,21,21,21,19,..,..
Romania,Research and development expenditure (% of GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.705429971,0.579219997,0.492080003,0.395790011,0.364450008,0.388200015,0.376329988,0.383410007,0.383069992,0.407469988,0.45122999,0.52056998,0.568409979,0.461670011,0.452060014,0.493160009,0.481449991,0.38657999,0.383370012,..,..,..,..,..
Saudi Arabia,Secure Internet servers (per 1 million people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.09193555,20.41200049,40.33587574,51.77602755,70.80248487,89.41389037,106.0951641,166.8018816,161.5729544,182.558177
Saudi Arabia,Individuals using the Internet (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.010956134,0.026732651,0.052099031,0.101429893,0.49358534,2.210691809,4.681053166,6.38470502,8.001582891,10.234533,12.70503599,19.45955435,30,36,38,41,47.5,54,60.5,64.71365737,69.6162358,74.87927469,82.12000121,93.31000185,..
Saudi Arabia,"Government expenditure on education, total (% of GDP)",..,..,..,..,..,3.89025,4.14255,5.97797,6.10957,..,6.25535,..,..,..,..,5.77946,5.14463,5.99929,6.34382,5.69247,4.94375,4.37708,8.28131,7.07227,5.90982,7.71887,7.63689,7.10509,6.27747,5.43092,5.89117,..,5.13781,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.82165,..,..,..,..,..,..,..,79.35094,..,..,..,82.85774,..,..,..,..,..,..,..,..,94.42634,..,..,..,95.32863,..,..
Saudi Arabia,"Automated teller machines (ATMs) (per 100,000 adults)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.15458,29.12125,37.03226,44.12113,49.97552,53.7477,56.53523,58.48082,60.52937,63.4673,68.33692,73.37822,74.04111,74.01341,73.79118,..
Saudi Arabia,"Life expectancy at birth, total (years)",59.179,60.169,61.116,62.016,62.863,63.66,64.411,65.122,65.795,66.43,67.028,67.589,68.116,68.611,69.078,69.522,69.945,70.349,70.733,71.099,71.445,71.766,72.06,72.327,72.561,72.759,72.92,73.051,73.159,73.256,73.355,73.467,73.598,73.75,73.917,74.089,74.254,74.402,74.533,74.651,74.761,74.874,74.998,..
Saudi Arabia,Fixed broadband subscriptions (per 100 people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.066029507,0.159511583,0.204758956,0.296982425,0.284671981,0.890575717,2.474194842,4.048501613,5.398804512,6.241819136,6.903514127,8.712604056,..,..,19.97485187,19.71905451,20.0998611,20.24129125,..
Saudi Arabia,Mobile cellular subscriptions (per 100 people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.091482054,0.091404517,0.09158296,0.089566701,0.087617153,0.085885417,1.002088648,1.711060804,3.170961736,4.142845237,6.65839844,11.92606091,22.96671917,32.23198617,39.66580269,59.47293905,80.41371017,112.7673395,139.0576626,168.4710647,188.0438646,191.0315025,181.787624,176.7066942,170.5718129,166.4563349,147.7417643,121.4789509,122.5733112,..
Saudi Arabia,"School enrollment, secondary (gross), gender parity index (GPI)",..,..,..,0.58059,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.94102,..,..,..,0.88604,..,..,..,..,..,0.97549,0.92075,0.90087,0.94344,..
Saudi Arabia,"Hospital beds (per 1,000 people)",..,..,..,..,..,1.458199978,..,..,..,..,..,..,..,..,2.496400118,..,..,..,..,..,..,2.299999952,..,..,2.3,3.2,2.2,2.2,2.2,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.2,2.7,..,..,..,..,..
Saudi Arabia,"Physicians (per 1,000 people)",..,..,..,..,..,0.55,..,..,..,..,1.346,..,..,..,1.433,..,..,1.335,..,..,..,1.66,..,..,0.7235,0.6822,..,..,1.37,..,..,1.622,2.0626,2.076,2.4074,2.4607,2.453,..,2.5654,..,2.3776,2.5366,2.6117,..
Saudi Arabia,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24,24,23,23,22,22,21,21,20,20,19,18,18,17,17,17,17,17,..,..
Saudi Arabia,Research and development expenditure (% of GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.062689997,0.053149998,0.042300001,0.04245,0.04521,0.04902,0.073380001,..,..,..,..,..,..,..,..,..,..
Serbia,Secure Internet servers (per 1 million people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.405948568,25.98803251,53.06235786,67.55877753,93.12010699,141.0776557,551.6891975,5802.567151,6899.718214,8072.167286
Serbia,Individuals using the Internet (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.5,26.3,27.2,33.15,35.6,38.1,40.9,42.2,48.1,53.45036418,62.07508046,65.3170254,67.05684137,70.33083553,73.36070915,..
Serbia,"Government expenditure on education, total (% of GDP)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.20984,4.442,4.48398,4.32781,4.23836,4.16421,..,3.92698,3.78902,3.64027,3.71509,..,..
Serbia,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.96241,..,..,..,..,98.84151,..,..,..
Serbia,"Automated teller machines (ATMs) (per 100,000 adults)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.82537,22.26801,34.26989,41.24238,45.079,47.37755,47.19469,46.5983,44.89052,44.35662,45.74853,50.65775,45.77509,48.74838,..
Serbia,"Life expectancy at birth, total (years)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.48780488,..,..,..,..,..,72.03902439,..,..,71.58292683,72.23414634,72.28536585,72.43658537,72.68292683,72.83414634,73.38536585,73.63170732,73.88536585,73.98536585,74.33658537,74.53658537,74.83658537,75.18536585,75.33658537,75.28780488,75.68780488,75.53902439,75.8902439,..
Serbia,Fixed broadband subscriptions (per 100 people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.364222726,1.33094407,3.578984495,5.046090536,6.545080728,9.563649297,10.82588139,11.9011583,13.15895989,13.3854722,14.87285306,16.38766731,16.77028749,17.6326636,..
Serbia,Mobile cellular subscriptions (per 100 people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.17181283,59.93903517,72.64142217,92.87408178,106.1661992,109.8520096,110.2776988,113.5908679,102.2122875,103.1373025,105.0199314,103.1417597,102.7161171,97.64591441,95.78099081,..
Serbia,"School enrollment, secondary (gross), gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.01151,1.02076,1.01809,1.02778,1.03622,1.03186,1.03051,1.03719,1.02889,1.02658,1.0259,1.02,1.025,1.02904,1.02749,1.02217,1.0144,1.01317,1.00784,1.00981,..
Serbia,"Hospital beds (per 1,000 people)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.9,5.7,5.5,5.5,5.5,5.6,5.6,5.7,..,..,..,..,..,..,..
Serbia,"Physicians (per 1,000 people)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.2114,2.2693,2.2609,2.2858,2.3447,2.4215,2.4467,2.482,2.5003,2.4961,2.4945,2.4611,2.4603,3.1131,..,..,..
Serbia,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,13,12,12,..,..
Serbia,Research and development expenditure (% of GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.754040003,0.801349998,0.997179985,0.898069978,0.32119,0.679530025,0.521380007,0.304439992,0.416850001,0.466780007,0.350360006,0.373100013,0.866129994,0.744270027,0.72438997,0.906910002,0.726840019,0.775770009,..,..,..,..,..
Singapore,Secure Internet servers (per 1 million people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,531.6412212,927.9107848,1898.940166,2549.469714,2544.004048,3585.18389,19060.74653,58690.33345,84713.85836,122481.3796
Singapore,Individuals using the Internet (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.161504498,0.471368155,0.763278139,1.185203797,2.873418722,8.34995903,13.47162042,19.59076716,24.15543693,36,41.67042518,47,53.83794329,62,61,59,69.9,69,69,71,71,72,80.90205685,79.02923586,79.012957,84.45226789,84.44953878,88.16563603,..
Singapore,"Government expenditure on education, total (% of GDP)",2.69239,2.4508,2.291,2.24925,2.55967,2.58366,3.26776,3.94772,..,..,..,..,3.65207,..,..,..,..,..,..,..,..,..,..,..,3.3213,3.54249,3.87853,3.98194,3.65276,3.19596,2.85912,2.94675,2.7646,3.01013,3.08044,3.03077,3.07086,2.85435,..,..,..,..,..,..
Singapore,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,82.90605,..,..,..,..,..,..,..,..,..,89.096,..,..,..,..,..,..,..,..,..,92.5494,..,..,..,..,..,..,..,..,..,95.85733,96.18608,96.36979,96.54808,96.71666,96.82549,97.04959,97.20225,97.34486,..
Singapore,"Automated teller machines (ATMs) (per 100,000 adults)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.93052,48.65026,49.30264,51.95724,52.38256,54.81516,61.5051,61.99539,61.39084,60.27132,59.50264,60.01818,57.75429,65.15849,66.45722,..
Singapore,"Life expectancy at birth, total (years)",70.59397561,70.96090244,71.32334146,71.68273171,72.1902439,72.58780488,72.68780488,73.03658537,73.2902439,73.8902439,74.24634146,74.54878049,74.69756098,74.94634146,75.29512195,75.64634146,75.94634146,76.04634146,76.19756098,76.29512195,76.59512195,76.89756098,77.3,77.55121951,77.95121951,78.25121951,78.55121951,79.03902439,79.4902439,79.9902439,80.14146341,80.44146341,80.7902439,81.24146341,81.54146341,81.74390244,81.99512195,82.24634146,82.49512195,82.74390244,82.84634146,83.09512195,83.14634146,..
Singapore,Fixed broadband subscriptions (per 100 people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.259019446,0.758582795,1.712638603,3.703571985,6.578275756,10.10116911,13.05176442,15.38321963,17.89733666,20.22439027,22.4297312,24.83583383,26.08370953,26.75336972,26.68416806,27.38305863,26.67571059,26.57653082,28.15711098,28.27940444,27.97221502,..
Singapore,Mobile cellular subscriptions (per 100 people),0,0,0,0,0,0,0,0,..,..,..,..,0.376816608,0.895217201,1.716846456,2.641151806,3.750419578,5.414714168,6.8984335,8.678465409,11.8468347,22.61642689,28.35485871,41.23656076,68.19280141,73.37487384,80.71787992,86.62642506,95.53498948,102.7876635,108.7741926,129.3858643,134.3187451,138.6216042,143.9164386,148.0782486,150.2492981,154.7214323,146.6584963,147.2259695,149.6506495,146.8437245,148.821563,..
Singapore,"School enrollment, secondary (gross), gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.99318,0.98962,..,..
Singapore,"Hospital beds (per 1,000 people)",..,..,..,..,3.956500053,3.907999992,..,..,..,..,..,..,..,..,3.607800007,3.547199965,3.451400042,3.642699957,3.56520009,..,..,..,..,..,..,2.900000095,..,2.8,..,3.2,3.2,3.22,3.1,..,..,2,..,2.1,..,2.4,..,..,..,..
Singapore,"Physicians (per 1,000 people)",..,..,..,..,0.851,0.877,..,..,..,0.998,0.723,..,1.111,..,1.266,1.32,1.348,1.385,1.411,..,..,..,1.627,1.3465,..,1.4095,..,1.5451,1.5542,1.5819,1.5744,1.6127,1.6418,1.6758,1.7187,1.7232,1.7964,1.8958,2.0125,..,2.2936,..,..,..
Singapore,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13,13,14,13,14,13,13,12,11,10,10,10,10,9,8,9,8,8,..,..
Singapore,Research and development expenditure (% of GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.31843996,1.415079951,1.737499952,1.816280007,1.821539998,2.020760059,2.068069935,2.026360035,2.104589939,2.160670042,2.133280039,2.336990118,2.620820045,2.159250021,2.012969971,2.150549889,1.999469995,2.000479937,2.185780048,..,..,..,..,..
Slovak Republic,Secure Internet servers (per 1 million people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,136.8839573,198.948426,357.6461851,493.7753457,657.7285224,1068.438905,3240.776033,6963.666929,12993.38636,20091.59027
Slovak Republic,Individuals using the Internet (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0.127829232,0.318509704,0.523210163,0.783290109,1.173381014,2.689809786,5.437758139,9.426803201,12.52832185,40.14,43.04,52.89,55.19,56.08,61.8,66.05,70,75.71,74.43999717,76.70999012,77.8826,79.98,77.6347,80.47585728,81.62566752,80.66033556,..
Slovak Republic,"Government expenditure on education, total (% of GDP)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.37924,4.46812,3.72795,4.31547,4.13969,4.12916,..,4.11247,3.87199,3.94199,4.25106,4.21721,4.10813,3.76522,3.71354,3.52932,3.52674,4.01094,4.11588,3.96231,3.90921,4.08666,4.23068,4.63557,3.90267,..,..,..
Slovak Republic,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,"Automated teller machines (ATMs) (per 100,000 adults)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.27762,41.48607,44.43098,48.0195,49.65439,50.07993,51.24164,52.5772,54.70191,56.22086,58.92543,59.52315,60.10928,60.69573,61.86975,..
Slovak Republic,"Life expectancy at birth, total (years)",70.32246341,70.39860976,70.4652439,70.51990244,70.40853659,70.62926829,70.68902439,70.47902439,70.75097561,70.73463415,71.02121951,71.08878049,71.20780488,71.02634146,70.93268293,70.88292683,71.79512195,72.44878049,72.3,72.25365854,72.65365854,72.70487805,72.55121951,72.90243902,73.05121951,73.40243902,73.60487805,73.60487805,73.95853659,73.90487805,74.20487805,74.20731707,74.70487805,74.9097561,75.11219512,75.95853659,76.1097561,76.41219512,76.81219512,76.56341463,77.16585366,77.16585366,77.26585366,..
Slovak Republic,Fixed broadband subscriptions (per 100 people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.075609403,0.415957231,1.45876008,3.362460532,5.642405087,10.12586012,11.19923043,14.34982494,16.22696693,17.62080054,19.30769033,20.45585123,21.94251661,23.43456881,24.55972553,25.78518328,27.65439443,..
Slovak Republic,Mobile cellular subscriptions (per 100 people),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002241378,0.028842006,0.058441648,0.110872931,0.229096246,0.532202939,3.712343291,8.625432649,12.30285151,23.03551389,39.7654478,54.13549916,68.12753874,79.1787946,84.09714977,90.63768078,112.3987625,102.234927,101.7878775,109.6352641,110.6143222,112.5501557,114.5099023,117.486212,122.8114558,128.4435529,130.6513152,132.801823,..
Slovak Republic,"School enrollment, secondary (gross), gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.03779,1.03647,1.04893,1.03272,1.0288,1.02108,1.02268,1.01868,1.013,1.00969,1.00736,1.01267,1.00949,1.00935,1.00869,1.01064,1.01297,1.01136,1.00761,1.00564,1.01705,1.01145,1.01048,1.01077,1.01212,..,..
Slovak Republic,"Hospital beds (per 1,000 people)",..,..,..,..,..,..,..,..,..,8.95471,8.94222,8.95051,8.81316,8.81631,7.448200226,7.577899933,7.560900211,7.874000073,7.099299908,..,8.300000191,8.100000382,8,8,7.8,7.7,7.6,7.2,6.9,6.8,6.7,6.8,6.6,6.5,6.4,6.1,5.9,5.8,..,5.8,..,..,..,..
Slovak Republic,"Physicians (per 1,000 people)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.3192,3.3475,3.3374,3.3122,3.271,3.3061,3.0224,3.1563,3.3747,3.3561,3.2953,3.351,3.2999,3.3598,3.3855,3.4214,3.4438,3.4664,3.4156,..,..
Slovak Republic,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,8,7,7,7,7,6,7,6,6,6,6,6,6,5,6,6,5,..,..
Slovak Republic,Research and development expenditure (% of GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.892920017,1.052829981,0.766110003,0.645560026,0.639270008,0.625649989,0.56388998,0.562470019,0.501489997,0.495620012,0.477030009,0.449440002,0.463180006,0.47477001,0.617879987,0.664990008,0.808099985,0.82735002,0.886219978,..,..,..,..,..
Slovenia,Secure Internet servers (per 1 million people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,333.8893274,499.3075457,967.3535201,1215.561714,1558.21104,2188.966388,5630.87821,19594.09366,33018.08096,42538.93539
Slovenia,Individuals using the Internet (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0.409792399,1.071570172,2.898985609,5.072272271,7.591923004,10.10460285,12.61093843,15.11025956,30.17591047,27.83888542,31.85479301,40.81,46.81,54.01,56.74,58,64,70,67.33999481,68.34997453,72.6756,71.59,73.0987,75.49850426,78.88542636,79.7499766,..
Slovenia,"Government expenditure on education, total (% of GDP)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.4551,5.16427,5.42216,5.14072,4.92384,..,..,..,..,..,5.75709,5.65512,5.69128,5.63518,5.58241,5.57559,5.10509,5.10609,5.56859,5.56251,5.56563,5.64783,5.43782,5.29607,4.90818,4.80289,..,..,..
Slovenia,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.52452,..,..,..,..,..,..,..,..,..,..,..,..,99.7,..,..,..,..,..,..,..,..,..,99.7,..,..,..,..,..
Slovenia,"Automated teller machines (ATMs) (per 100,000 adults)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.10736,86.62801,88.03061,94.45998,99.43693,101.7843,103.0243,104.8059,101.5618,100.738,96.05292,96.02305,95.28201,93.67138,90.02854,..
Slovenia,"Life expectancy at birth, total (years)",70.30731707,70.55609756,70.70243902,70.85365854,71.10487805,71.20487805,71.05365854,70.54146341,70.90243902,71.35121951,71.80243902,72.00243902,72.44634146,72.70487805,73.20487805,73.35365854,73.30487805,73.25365854,73.40487805,73.95853659,74.45853659,74.70731707,74.80731707,75.0097561,75.41219512,75.75853659,76.00731707,76.85853659,77.20731707,77.61219512,78.08658537,78.56097561,78.76585366,78.97073171,79.42195122,79.97073171,80.12439024,80.32195122,81.07804878,80.77560976,81.17560976,81.02926829,81.37804878,..
Slovenia,Fixed broadband subscriptions (per 100 people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.27673499,2.854925886,2.917305125,5.781716814,9.857261441,13.97372193,17.13005897,21.02239587,22.07833203,23.02738119,24.10057686,24.75120552,25.42864898,26.88359013,27.23282504,28.41168445,28.9839019,29.48917552,..
Slovenia,Mobile cellular subscriptions (per 100 people),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260488,0.174532776,0.324909675,0.818509173,1.371130277,2.072097216,4.710094065,8.131590004,31.76699711,61.15563735,73.96799233,83.89582276,87.48826629,92.8859695,88.18311599,90.86819514,95.83990601,101.5742057,103.2761761,103.8472851,105.71646,108.9092697,110.6859547,112.522346,113.6504025,115.0200317,117.6641813,118.6742271,..
Slovenia,"School enrollment, secondary (gross), gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.05006,1.03981,1.03658,1.03408,1.03285,1.0314,1.02768,1.03315,1.01872,1.00173,0.99185,0.99673,0.99506,0.99775,0.99471,0.99618,0.99991,0.99296,0.99079,0.998,1.00524,1.0068,1.01193,1.02658,1.02468,..,..
Slovenia,"Hospital beds (per 1,000 people)",..,..,..,..,6.952600002,..,6.679500103,..,6.500999928,6.326099873,6.26789999,6.215300083,6.138000011,6.063399792,6.040800095,6.011300087,5.936999798,5.800700188,5.776899815,5.75,5.659999847,5.670000076,5.619999886,5.550000191,5.4,5.2,5.1,5,4.8,4.8,4.8,4.7,4.7,4.6,4.6,4.6,4.5,4.6,..,..,..,..,..,..
Slovenia,"Physicians (per 1,000 people)",..,..,..,..,1.771,..,1.843,..,1.861,1.879,1.882,2.004,2.024,2.063,1.99,2.079,2.091,2.03,2.19,2.121,2.135,2.147,2.1812,2.135,2.1527,2.1761,2.2342,2.2561,2.3058,2.3519,2.3672,2.3925,2.3994,2.4167,2.4367,2.4965,2.5406,2.6252,2.7628,2.8148,3.0007,3.0861,..,..
Slovenia,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,10,11,10,11,10,8,8,8,8,8,8,7,7,7,7,7,7,..,..
Slovenia,Research and development expenditure (% of GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.266330004,1.247269988,1.30637002,1.338140011,1.356299996,1.467730045,1.438730001,1.245280027,1.368059993,1.412289977,1.532909989,1.423820019,1.625640035,1.816290021,2.057630062,2.423579931,2.579469919,2.603929996,2.386470079,..,..,..,..,..
South Africa,Secure Internet servers (per 1 million people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.07259064,82.32031845,142.6921923,173.1818274,221.8678179,272.7566515,917.6449631,9430.697312,12034.27741,14353.10504
South Africa,Individuals using the Internet (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.013283591,0.038869106,0.113747184,0.246905533,0.676740104,0.841882931,1.632093791,2.906220867,4.116249583,5.348559732,6.346619318,6.710322437,7.007691726,8.425118683,7.48854253,7.607139675,8.065375174,8.43,10,24,33.97,41,46.5,49,51.91911572,54,56.16739447,..,..
